Date,Open,High,Low,Close,Adj Close,Volume
2018-04-03,454.3999938964844,460.3999938964844,449.0,459.0,349.0519714355469,1395720
2018-04-04,460.20001220703125,460.3999938964844,455.3999938964844,456.3999938964844,347.07470703125,917216
2018-04-05,456.6000061035156,477.79998779296875,456.6000061035156,472.6000061035156,359.3942565917969,2085792
2018-04-06,472.79998779296875,479.6000061035156,470.6000061035156,479.6000061035156,364.71746826171875,1079143
2018-04-09,482.0,484.3999938964844,471.20001220703125,475.6000061035156,361.6756286621094,839602
2018-04-10,479.3999938964844,483.20001220703125,477.20001220703125,480.20001220703125,365.1737976074219,897480
2018-04-11,482.3999938964844,486.79998779296875,479.6000061035156,483.0,367.30303955078125,1366208
2018-04-12,482.0,487.0,478.79998779296875,484.20001220703125,368.21563720703125,913548
2018-04-13,487.0,487.79998779296875,480.3999938964844,484.20001220703125,368.21563720703125,664808
2018-04-16,485.79998779296875,491.6000061035156,479.79998779296875,486.0,369.58441162109375,1122476
2018-04-17,488.79998779296875,488.79998779296875,481.3999938964844,485.0,368.823974609375,3346063
2018-04-18,487.79998779296875,494.3999938964844,477.0,493.79998779296875,375.5160217285156,2285354
2018-04-19,495.0,507.0,495.0,506.5,385.1739196777344,1841989
2018-04-20,507.5,512.0,501.5,503.5,382.89251708984375,3897568
2018-04-23,502.0,507.0,497.3999938964844,501.5,381.3716125488281,867074
2018-04-24,500.5,504.5,492.0,494.0,375.6681213378906,574115
2018-04-25,494.6000061035156,494.6000061035156,485.0,486.79998779296875,370.1927795410156,1846431
2018-04-26,486.0,490.20001220703125,484.0,487.3999938964844,370.6490783691406,1367420
2018-04-27,490.79998779296875,492.6000061035156,486.79998779296875,490.6000061035156,373.0825500488281,1111396
2018-04-30,493.6000061035156,495.6000061035156,484.3999938964844,487.0,370.3448791503906,1305837
2018-05-01,486.6000061035156,490.79998779296875,483.20001220703125,488.6000061035156,371.5616455078125,477309
2018-05-02,488.6000061035156,494.0,483.20001220703125,483.6000061035156,367.7593078613281,3345308
2018-05-03,486.0,487.3999938964844,481.0,487.3999938964844,370.6490783691406,793935
2018-05-04,490.79998779296875,492.0,482.0,485.79998779296875,369.4323425292969,5210988
2018-05-08,487.3999938964844,490.79998779296875,476.0,478.6000061035156,363.95703125,963566
2018-05-09,481.0,481.6000061035156,469.79998779296875,477.20001220703125,362.8923645019531,1212413
2018-05-10,478.0,486.79998779296875,473.3999938964844,475.79998779296875,361.82769775390625,921241
2018-05-11,475.79998779296875,492.0,474.79998779296875,491.20001220703125,373.538818359375,1281450
2018-05-14,490.0,496.0,486.79998779296875,489.3999938964844,372.16998291015625,739542
2018-05-15,486.20001220703125,495.3999938964844,486.20001220703125,493.79998779296875,375.5160217285156,1309422
2018-05-16,426.79998779296875,448.0,420.20001220703125,430.6000061035156,327.454833984375,9957172
2018-05-17,430.0,438.79998779296875,417.20001220703125,428.79998779296875,326.08599853515625,5304801
2018-05-18,431.3999938964844,431.3999938964844,411.0,421.6000061035156,320.61065673828125,3614008
2018-05-21,422.3999938964844,447.79998779296875,421.0,443.6000061035156,337.34088134765625,2796498
2018-05-22,441.3999938964844,450.79998779296875,438.0,448.0,340.6869201660156,3708499
2018-05-23,448.0,450.79998779296875,443.0,447.0,339.9264221191406,2496921
2018-05-24,444.6000061035156,449.3999938964844,440.79998779296875,442.20001220703125,336.2762145996094,2113718
2018-05-25,442.3999938964844,445.3999938964844,441.0,443.0,336.8846130371094,1621564
2018-05-29,440.3999938964844,441.0,430.6000061035156,437.3999938964844,332.6259765625,2965380
2018-05-30,433.0,439.0,433.0,439.0,333.8427429199219,2896680
2018-05-31,440.0,442.20001220703125,436.3999938964844,440.3999938964844,334.9073486328125,2720781
2018-06-01,440.0,444.0,438.3999938964844,440.3999938964844,334.9073486328125,1664771
2018-06-04,440.0,442.3999938964844,438.6000061035156,440.3999938964844,334.9073486328125,673638
2018-06-05,439.3999938964844,442.3999938964844,433.3999938964844,436.6000061035156,332.01763916015625,1046772
2018-06-06,435.3999938964844,447.6000061035156,435.3999938964844,443.0,336.8846130371094,1573111
2018-06-07,448.3999938964844,449.6000061035156,439.20001220703125,439.20001220703125,333.99481201171875,1006665
2018-06-08,440.0,446.0,437.20001220703125,445.79998779296875,339.0138244628906,1977021
2018-06-11,446.79998779296875,450.6000061035156,441.0,446.20001220703125,339.3180847167969,1244221
2018-06-12,421.0,435.0,412.6000061035156,428.0,325.4776306152344,7282719
2018-06-13,427.20001220703125,442.20001220703125,422.20001220703125,424.79998779296875,323.0441589355469,3007801
2018-06-14,421.79998779296875,429.6000061035156,419.20001220703125,427.79998779296875,325.3255615234375,6633204
2018-06-15,426.6000061035156,428.79998779296875,419.20001220703125,419.3999938964844,318.93768310546875,3043985
2018-06-18,419.20001220703125,422.3999938964844,409.79998779296875,414.0,314.8312072753906,2191526
2018-06-19,411.79998779296875,413.0,400.20001220703125,401.3999938964844,305.2493591308594,1852916
2018-06-20,404.79998779296875,407.20001220703125,395.6000061035156,399.0,303.42425537109375,1291483
2018-06-21,406.0,416.20001220703125,393.79998779296875,393.79998779296875,299.4698486328125,2126326
2018-06-22,398.0,403.6000061035156,395.20001220703125,403.20001220703125,306.61822509765625,2683144
2018-06-25,402.0,403.0,395.0,397.0,301.9033508300781,1197226
2018-06-26,395.3999938964844,407.0,395.0,403.20001220703125,306.61822509765625,1582464
2018-06-27,405.6000061035156,405.6000061035156,398.3999938964844,403.3999938964844,306.770263671875,837130
2018-06-28,403.20001220703125,403.20001220703125,387.3999938964844,388.0,295.0591735839844,2580160
2018-06-29,393.6000061035156,395.6000061035156,388.3999938964844,389.79998779296875,296.42803955078125,1161024
2018-07-02,390.20001220703125,394.79998779296875,383.3999938964844,385.3999938964844,293.0820007324219,2237252
2018-07-03,389.79998779296875,391.6000061035156,385.20001220703125,386.3999938964844,293.8424377441406,4155174
2018-07-04,386.0,392.79998779296875,386.0,391.3999938964844,297.64471435546875,800409
2018-07-05,397.79998779296875,397.79998779296875,383.79998779296875,384.3999938964844,292.32147216796875,3809427
2018-07-06,384.0,388.8999938964844,381.79998779296875,383.79998779296875,291.8652038574219,2405301
2018-07-09,387.20001220703125,389.6000061035156,383.3999938964844,385.3999938964844,293.0820007324219,1044834
2018-07-10,388.0,388.0,378.79998779296875,384.20001220703125,292.1694030761719,1635744
2018-07-11,381.79998779296875,383.6000061035156,376.20001220703125,379.79998779296875,288.8233947753906,992589
2018-07-12,380.79998779296875,382.20001220703125,375.0,376.79998779296875,286.5419921875,874721
2018-07-13,379.79998779296875,383.3999938964844,378.0,379.20001220703125,288.36712646484375,1304927
2018-07-16,376.3999938964844,381.6300048828125,376.3999938964844,379.00299072265625,288.21728515625,931830
2018-07-17,380.6000061035156,389.0,379.0,385.6000061035156,293.2341003417969,849786
2018-07-18,388.20001220703125,396.3999938964844,385.3999938964844,390.20001220703125,296.732177734375,1299569
2018-07-19,389.6000061035156,393.0,386.3999938964844,389.79998779296875,296.42803955078125,703951
2018-07-20,389.0,391.20001220703125,385.79998779296875,389.79998779296875,296.42803955078125,1390318
2018-07-23,389.79998779296875,389.79998779296875,377.3999938964844,377.3999938964844,286.998291015625,1256040
2018-07-24,381.3999938964844,382.0,375.79998779296875,378.0,287.45458984375,1016008
2018-07-25,376.0,386.79998779296875,376.0,377.0,286.694091796875,1388843
2018-07-26,377.3999938964844,381.20001220703125,376.79998779296875,376.79998779296875,286.5419921875,1174854
2018-07-27,378.20001220703125,379.6000061035156,375.3999938964844,379.6000061035156,288.6712951660156,969649
2018-07-30,378.6000061035156,388.6000061035156,378.6000061035156,380.20001220703125,289.1275634765625,799644
2018-07-31,381.20001220703125,384.20001220703125,377.20001220703125,380.79998779296875,289.5838317871094,1020421
2018-08-01,380.79998779296875,382.79998779296875,374.79998779296875,378.3999938964844,287.7587585449219,964242
2018-08-02,378.0,379.20001220703125,369.20001220703125,370.3999938964844,281.675048828125,814633
2018-08-03,371.20001220703125,374.6000061035156,369.0,371.79998779296875,282.73968505859375,889429
2018-08-06,373.0,378.3999938964844,371.6000061035156,373.20001220703125,283.8043518066406,1985560
2018-08-07,376.0,379.20001220703125,374.20001220703125,377.3999938964844,286.998291015625,1735362
2018-08-08,380.3999938964844,381.3999938964844,374.6000061035156,380.79998779296875,289.5838317871094,1460175
2018-08-09,382.3999938964844,382.79998779296875,370.79998779296875,376.0,285.9336242675781,1394230
2018-08-10,374.20001220703125,377.0,372.6000061035156,375.3999938964844,285.47735595703125,713596
2018-08-13,374.6000061035156,380.6000061035156,371.0,374.0,284.4127197265625,978497
2018-08-14,374.0,379.0,370.20001220703125,372.0,282.89178466796875,1098076
2018-08-15,374.0,375.79998779296875,369.6000061035156,372.3999938964844,283.19598388671875,1343555
2018-08-16,373.20001220703125,382.20001220703125,369.79998779296875,379.79998779296875,288.8233947753906,988116
2018-08-17,383.3999938964844,387.6000061035156,375.0,386.79998779296875,294.1466064453125,974097
2018-08-20,388.0,388.0,378.79998779296875,381.0,289.73590087890625,771595
2018-08-21,381.20001220703125,392.6000061035156,380.6000061035156,391.6000061035156,297.79681396484375,1029567
2018-08-22,393.0,393.3999938964844,389.3999938964844,393.0,298.8614807128906,1081415
2018-08-23,390.0,398.79998779296875,388.0,397.6000061035156,302.359619140625,868293
2018-08-24,395.79998779296875,398.3999938964844,386.79998779296875,387.3999938964844,294.6029052734375,1179027
2018-08-28,390.0,395.6000061035156,388.0,389.3999938964844,296.12384033203125,1027181
2018-08-29,389.3999938964844,391.3999938964844,381.20001220703125,384.3999938964844,292.32147216796875,718901
2018-08-30,381.6000061035156,391.20001220703125,379.0,382.79998779296875,291.1047668457031,815776
2018-08-31,385.20001220703125,385.20001220703125,379.0,382.6000061035156,290.9526672363281,903547
2018-09-03,383.6000061035156,384.0,375.79998779296875,378.3999938964844,287.7587585449219,2417124
2018-09-04,382.6000061035156,382.6000061035156,369.79998779296875,372.3999938964844,283.19598388671875,1608828
2018-09-05,369.0,379.20001220703125,366.79998779296875,374.3999938964844,284.7169189453125,1516543
2018-09-06,375.3999938964844,379.0,370.3999938964844,373.6000061035156,284.1084899902344,2782639
2018-09-07,373.6000061035156,373.6000061035156,364.20001220703125,369.0,280.61041259765625,1030964
2018-09-10,368.0,375.3999938964844,365.20001220703125,372.3999938964844,283.19598388671875,1330126
2018-09-11,371.6000061035156,374.20001220703125,364.20001220703125,367.6000061035156,279.5457763671875,806948
2018-09-12,362.3999938964844,364.20001220703125,340.0,359.79998779296875,273.6141662597656,3906954
2018-09-13,361.3999938964844,363.6000061035156,358.0,358.0,272.2453308105469,1557223
2018-09-14,360.6000061035156,368.0,357.79998779296875,368.0,279.8499450683594,736042
2018-09-17,367.20001220703125,374.20001220703125,367.20001220703125,372.0,282.89178466796875,775336
2018-09-18,372.20001220703125,377.20001220703125,368.79998779296875,372.3999938964844,283.19598388671875,1439567
2018-09-19,373.3999938964844,381.20001220703125,373.3999938964844,375.6000061035156,285.62945556640625,1602122
2018-09-20,368.0,371.79998779296875,355.79998779296875,362.79998779296875,284.37530517578125,1627728
2018-09-21,364.3999938964844,366.3999938964844,352.79998779296875,352.79998779296875,276.5369567871094,3935331
2018-09-24,354.6000061035156,354.6000061035156,349.79998779296875,351.0,275.1260681152344,1456764
2018-09-25,348.0,352.6000061035156,346.20001220703125,347.3999938964844,272.3042297363281,1634152
2018-09-26,349.6000061035156,349.6000061035156,344.6000061035156,347.0,271.99072265625,1283314
2018-09-27,345.79998779296875,352.0,341.0,349.20001220703125,273.7151794433594,1826876
2018-09-28,348.6000061035156,352.20001220703125,347.0,350.20001220703125,274.4989929199219,1116003
2018-10-01,353.0,353.0,343.0,346.3999938964844,271.5204162597656,1074339
2018-10-02,348.0,349.3999938964844,344.0,349.20001220703125,273.7151794433594,864636
2018-10-03,346.79998779296875,350.79998779296875,346.79998779296875,348.6000061035156,273.2448425292969,579154
2018-10-04,348.3999938964844,349.3999938964844,346.20001220703125,348.3999938964844,273.0881042480469,1753822
2018-10-05,348.3999938964844,349.0,344.20001220703125,345.0,270.4230651855469,1467267
2018-10-08,346.20001220703125,347.79998779296875,341.0,341.0,267.2877197265625,575622
2018-10-09,341.6000061035156,343.20001220703125,335.20001220703125,336.3999938964844,263.68206787109375,786020
2018-10-10,336.3999938964844,339.0,330.3999938964844,335.0,262.584716796875,1358196
2018-10-11,333.20001220703125,334.3999938964844,318.3999938964844,318.3999938964844,249.5730438232422,2167238
2018-10-12,321.0,329.6000061035156,320.79998779296875,322.79998779296875,253.02188110351562,2282257
2018-10-15,321.79998779296875,323.0,315.6000061035156,318.0,249.259521484375,1002592
2018-10-16,318.20001220703125,323.6000061035156,316.6000061035156,323.0,253.17869567871094,1479693
2018-10-17,282.79998779296875,313.6000061035156,275.0,296.3999938964844,232.32867431640625,7674178
2018-10-18,295.20001220703125,305.3999938964844,285.79998779296875,300.0,235.15048217773438,7705294
2018-10-19,300.0,305.0,297.6000061035156,302.79998779296875,237.34521484375,2708168
2018-10-22,302.6000061035156,312.3999938964844,302.6000061035156,306.0,239.85350036621094,3347996
2018-10-23,306.0,324.0,305.0,324.0,253.96250915527344,1952562
2018-10-24,319.3999938964844,328.79998779296875,318.0,326.0,255.53016662597656,1883409
2018-10-25,328.6000061035156,330.20001220703125,320.3999938964844,328.3999938964844,257.411376953125,1667298
2018-10-26,330.20001220703125,334.6000061035156,325.6000061035156,332.0,260.23321533203125,1799142
2018-10-29,333.20001220703125,341.79998779296875,329.3999938964844,329.3999938964844,258.1952209472656,1701464
2018-10-30,329.3999938964844,346.20001220703125,327.0,342.79998779296875,268.6986389160156,1328005
2018-10-31,346.6000061035156,352.20001220703125,335.79998779296875,340.79998779296875,267.13092041015625,1683362
2018-11-01,342.3999938964844,365.0,338.6000061035156,363.3999938964844,284.8456115722656,2597064
2018-11-02,367.79998779296875,375.20001220703125,364.79998779296875,368.0,288.45123291015625,1186985
2018-11-05,370.0,372.79998779296875,363.79998779296875,364.0,285.3158874511719,1104987
2018-11-06,367.6000061035156,368.0,357.79998779296875,360.79998779296875,282.8076477050781,817608
2018-11-07,364.0,369.3999938964844,358.79998779296875,362.79998779296875,284.37530517578125,536416
2018-11-08,372.6000061035156,372.6000061035156,358.79998779296875,367.79998779296875,288.29449462890625,653375
2018-11-09,366.79998779296875,367.79998779296875,358.79998779296875,363.20001220703125,284.6888427734375,635534
2018-11-12,366.20001220703125,366.20001220703125,347.3999938964844,347.3999938964844,272.3042297363281,690868
2018-11-13,352.20001220703125,352.79998779296875,339.79998779296875,349.0,273.5583801269531,2613757
2018-11-14,349.0,361.6000061035156,343.20001220703125,356.6000061035156,279.5155334472656,1382380
2018-11-15,362.6000061035156,363.79998779296875,332.20001220703125,344.20001220703125,269.7959899902344,1939627
2018-11-16,344.20001220703125,351.20001220703125,331.6000061035156,339.20001220703125,265.8768310546875,1792006
2018-11-19,339.3999938964844,353.6000061035156,335.6000061035156,344.20001220703125,269.7959899902344,1136959
2018-11-20,342.20001220703125,342.3999938964844,335.3999938964844,339.20001220703125,265.8768310546875,937755
2018-11-21,338.3999938964844,352.20001220703125,338.0,352.20001220703125,276.066650390625,629721
2018-11-22,353.0,363.20001220703125,346.0,360.3999938964844,282.4941101074219,559832
2018-11-23,363.0,370.0,361.6000061035156,369.20001220703125,289.391845703125,3818267
2018-11-26,370.20001220703125,377.6000061035156,369.0,371.3999938964844,291.11627197265625,1022379
2018-11-27,371.79998779296875,374.79998779296875,364.0,367.20001220703125,287.82421875,1120826
2018-11-28,370.0,370.20001220703125,352.79998779296875,358.0,280.6128845214844,947537
2018-11-29,360.6000061035156,369.79998779296875,351.79998779296875,354.0,277.4775695800781,1107321
2018-11-30,356.79998779296875,356.79998779296875,339.0,342.20001220703125,268.22833251953125,1895069
2018-12-03,346.0,348.79998779296875,339.6000061035156,341.20001220703125,267.4444885253906,1541291
2018-12-04,341.79998779296875,341.79998779296875,325.0,325.0,254.74636840820312,1290880
2018-12-05,322.6000061035156,344.0,320.3999938964844,337.0,264.1523742675781,1683659
2018-12-06,342.79998779296875,349.79998779296875,332.0,335.6000061035156,263.05499267578125,1649675
2018-12-07,338.79998779296875,344.0,335.79998779296875,337.6000061035156,264.6227111816406,523778
2018-12-10,331.20001220703125,331.20001220703125,308.20001220703125,309.3999938964844,242.51852416992188,2069707
2018-12-11,311.0,325.6000061035156,308.20001220703125,318.3999938964844,249.5730438232422,910226
2018-12-12,320.20001220703125,340.20001220703125,316.79998779296875,340.0,266.5038757324219,1491754
2018-12-13,344.20001220703125,344.79998779296875,332.3999938964844,336.0,263.3685302734375,744263
2018-12-14,330.0,332.0,318.6000061035156,321.0,251.61097717285156,816206
2018-12-17,318.6000061035156,324.79998779296875,308.20001220703125,310.79998779296875,243.61590576171875,1038630
2018-12-18,305.20001220703125,320.79998779296875,305.20001220703125,314.0,246.12417602539062,913806
2018-12-19,318.6000061035156,324.0,314.3999938964844,317.6000061035156,248.9459686279297,1241373
2018-12-20,316.0,324.6000061035156,311.0,319.0,250.04336547851562,764938
2018-12-21,318.6000061035156,324.79998779296875,317.6000061035156,324.0,253.96250915527344,1160751
2018-12-24,318.0,324.3999938964844,312.0,312.0,244.55650329589844,1842339
2018-12-27,323.0,324.20001220703125,313.6000061035156,317.20001220703125,248.63247680664062,1085030
2018-12-28,314.6000061035156,325.6000061035156,314.6000061035156,325.6000061035156,255.21669006347656,432801
2018-12-31,325.3999938964844,330.0,323.20001220703125,328.20001220703125,257.2546081542969,233626
2019-01-02,327.0,332.3999938964844,322.6000061035156,330.6000061035156,259.13580322265625,696036
2019-01-03,325.6000061035156,336.20001220703125,325.6000061035156,329.20001220703125,258.0384826660156,549336
2019-01-04,331.79998779296875,339.20001220703125,329.0,332.0,260.23321533203125,561678
2019-01-07,333.6000061035156,342.3999938964844,333.20001220703125,337.6000061035156,264.6227111816406,735882
2019-01-08,343.3999938964844,345.3999938964844,336.6000061035156,337.3999938964844,264.4659118652344,1141236
2019-01-09,343.3999938964844,359.0,342.6000061035156,348.0,272.77459716796875,2788094
2019-01-10,350.0,353.79998779296875,343.79998779296875,345.79998779296875,271.0501403808594,1337664
2019-01-11,351.6000061035156,361.0,345.6000061035156,356.79998779296875,279.6722717285156,1107986
2019-01-14,348.0,357.0,341.0,352.79998779296875,276.5369567871094,824935
2019-01-15,350.79998779296875,352.79998779296875,347.79998779296875,348.0,272.77459716796875,953795
2019-01-16,350.0,359.20001220703125,350.0,354.0,277.4775695800781,1706032
2019-01-17,354.0,355.0,348.3999938964844,351.6000061035156,275.59637451171875,1420160
2019-01-18,352.20001220703125,364.0,351.20001220703125,357.3999938964844,280.142578125,1312265
2019-01-21,358.79998779296875,361.3999938964844,352.20001220703125,357.0,279.8290710449219,601836
2019-01-22,355.79998779296875,361.20001220703125,353.0,355.20001220703125,278.4181823730469,1026556
2019-01-23,352.3999938964844,359.79998779296875,352.3999938964844,355.3999938964844,278.5749816894531,1574213
2019-01-24,345.0,350.79998779296875,337.79998779296875,348.0,272.77459716796875,1049199
2019-01-25,346.79998779296875,354.0,346.79998779296875,348.3999938964844,273.0881042480469,721673
2019-01-28,345.0,351.0,339.20001220703125,341.6000061035156,267.7580261230469,1086022
2019-01-29,331.20001220703125,369.79998779296875,330.0,361.6000061035156,283.4346923828125,2854349
2019-01-30,354.79998779296875,375.20001220703125,349.20001220703125,367.20001220703125,287.82421875,1977948
2019-01-31,367.6000061035156,381.79998779296875,367.6000061035156,377.3999938964844,295.8193359375,2264059
2019-02-01,377.3999938964844,383.3999938964844,373.79998779296875,381.20001220703125,298.7978820800781,1431913
2019-02-04,380.20001220703125,382.79998779296875,374.79998779296875,382.6000061035156,299.895263671875,899738
2019-02-05,383.3999938964844,386.20001220703125,378.3999938964844,382.0,299.4249572753906,1250564
2019-02-06,381.79998779296875,388.6000061035156,380.6000061035156,383.79998779296875,300.8358459472656,848464
2019-02-07,384.0,384.20001220703125,374.20001220703125,374.79998779296875,293.78131103515625,1027098
2019-02-08,372.20001220703125,376.20001220703125,369.79998779296875,370.3999938964844,290.3324279785156,961795
2019-02-11,373.6000061035156,380.20001220703125,371.6000061035156,378.6000061035156,296.7599182128906,1406144
2019-02-12,380.20001220703125,382.0,371.6000061035156,373.3999938964844,292.6839294433594,967168
2019-02-13,380.0,384.79998779296875,374.3999938964844,380.0,297.85723876953125,797423
2019-02-14,376.3999938964844,380.3999938964844,368.0,370.0,290.0189208984375,954327
2019-02-15,370.6000061035156,372.79998779296875,367.0,369.3999938964844,289.5486145019531,1025535
2019-02-18,366.20001220703125,377.3999938964844,365.79998779296875,369.3999938964844,289.5486145019531,973849
2019-02-19,370.79998779296875,375.0,368.3999938964844,373.20001220703125,292.5272216796875,463703
2019-02-20,372.20001220703125,380.0,372.20001220703125,376.6000061035156,295.1922607421875,493539
2019-02-21,378.79998779296875,379.6000061035156,373.0,379.20001220703125,297.2301940917969,501241
2019-02-22,380.20001220703125,382.20001220703125,378.6000061035156,380.6000061035156,298.32757568359375,400368
2019-02-25,380.0,380.0,371.79998779296875,379.3999938964844,297.3869323730469,500555
2019-02-26,373.79998779296875,394.20001220703125,373.79998779296875,391.3999938964844,306.79296875,754875
2019-02-27,385.0,395.3999938964844,385.0,394.6000061035156,309.3013000488281,579361
2019-02-28,391.3999938964844,396.20001220703125,387.3999938964844,390.79998779296875,306.3226623535156,477528
2019-03-01,392.0,401.79998779296875,390.79998779296875,401.3999938964844,314.63134765625,944761
2019-03-04,403.0,403.3999938964844,397.3999938964844,401.79998779296875,314.94488525390625,652796
2019-03-05,404.0,404.0,396.6000061035156,399.3999938964844,313.0636901855469,633401
2019-03-06,397.0,398.20001220703125,392.79998779296875,394.6000061035156,309.3013000488281,743243
2019-03-07,387.6000061035156,391.6000061035156,382.0,382.3999938964844,299.73846435546875,717742
2019-03-08,382.20001220703125,390.6000061035156,377.3999938964844,389.6000061035156,305.382080078125,628541
2019-03-11,388.20001220703125,389.0,377.20001220703125,380.20001220703125,298.0140380859375,877922
2019-03-12,382.79998779296875,391.20001220703125,381.6000061035156,385.0,301.7764587402344,997277
2019-03-13,381.20001220703125,394.3999938964844,381.20001220703125,394.20001220703125,308.98773193359375,1321460
2019-03-14,391.6000061035156,401.6000061035156,389.6000061035156,396.20001220703125,310.555419921875,844876
2019-03-15,403.0,406.6000061035156,397.20001220703125,404.6000061035156,317.1396179199219,3840039
2019-03-18,405.3999938964844,410.79998779296875,400.0,404.79998779296875,317.29638671875,1473942
